species,observation_id,photo_id,url,licence,attribution,lat,lon,east_africa,split,filename
Rhizophora mucronata,256610502,460134094,https://inaturalist-open-data.s3.amazonaws.com/photos/460134094/medium.jpg,cc-by,"(c) りなべる, some rights reserved (CC BY)",26.1729883333,127.7854283333,0,train,Rhizophora_mucronata_460134094.jpg
Rhizophora mucronata,256707291,460326834,https://inaturalist-open-data.s3.amazonaws.com/photos/460326834/medium.jpg,cc-by,"(c) りなべる, some rights reserved (CC BY)",26.194995,127.6838166667,0,test,Rhizophora_mucronata_460326834.jpg
Rhizophora mucronata,258035335,462893852,https://inaturalist-open-data.s3.amazonaws.com/photos/462893852/medium.jpeg,cc0,no rights reserved,23.532583599,120.1158212077,0,train,Rhizophora_mucronata_462893852.jpg
Rhizophora mucronata,258035335,462893859,https://inaturalist-open-data.s3.amazonaws.com/photos/462893859/medium.jpeg,cc0,no rights reserved,23.532583599,120.1158212077,0,train,Rhizophora_mucronata_462893859.jpg
Rhizophora mucronata,258458496,463712386,https://inaturalist-open-data.s3.amazonaws.com/photos/463712386/medium.jpeg,cc-by,"(c) Lucas Christofides, some rights reserved (CC BY)",-27.4246466667,153.1685033333,0,train,Rhizophora_mucronata_463712386.jpg
Rhizophora mucronata,258458496,463712370,https://inaturalist-open-data.s3.amazonaws.com/photos/463712370/medium.jpeg,cc-by,"(c) Lucas Christofides, some rights reserved (CC BY)",-27.4246466667,153.1685033333,0,train,Rhizophora_mucronata_463712370.jpg
Rhizophora mucronata,258458499,463712582,https://inaturalist-open-data.s3.amazonaws.com/photos/463712582/medium.jpeg,cc-by,"(c) Lucas Christofides, some rights reserved (CC BY)",-27.425495,153.1688583333,0,train,Rhizophora_mucronata_463712582.jpg
Rhizophora mucronata,258458499,463712573,https://inaturalist-open-data.s3.amazonaws.com/photos/463712573/medium.jpeg,cc-by,"(c) Lucas Christofides, some rights reserved (CC BY)",-27.425495,153.1688583333,0,train,Rhizophora_mucronata_463712573.jpg
Rhizophora mucronata,261327635,469468512,https://inaturalist-open-data.s3.amazonaws.com/photos/469468512/medium.jpg,cc-by,"(c) Martin Hannan-Jones, some rights reserved (CC BY)",-27.3451916667,153.0953221667,0,test,Rhizophora_mucronata_469468512.jpg
Rhizophora mucronata,261327635,469468499,https://inaturalist-open-data.s3.amazonaws.com/photos/469468499/medium.jpg,cc-by,"(c) Martin Hannan-Jones, some rights reserved (CC BY)",-27.3451916667,153.0953221667,0,test,Rhizophora_mucronata_469468499.jpg
Rhizophora mucronata,262256496,471154542,https://inaturalist-open-data.s3.amazonaws.com/photos/471154542/medium.jpg,cc-by,"(c) Joshua Bishop, some rights reserved (CC BY)",-10.57635,142.2144166667,0,test,Rhizophora_mucronata_471154542.jpg
Rhizophora mucronata,262256496,471154580,https://inaturalist-open-data.s3.amazonaws.com/photos/471154580/medium.jpg,cc-by,"(c) Joshua Bishop, some rights reserved (CC BY)",-10.57635,142.2144166667,0,test,Rhizophora_mucronata_471154580.jpg
Rhizophora mucronata,263337588,473063029,https://inaturalist-open-data.s3.amazonaws.com/photos/473063029/medium.jpeg,cc-by,"(c) Rosario Douglas, some rights reserved (CC BY)",-8.7257233333,115.229785,0,train,Rhizophora_mucronata_473063029.jpg
Rhizophora mucronata,265119414,476157335,https://inaturalist-open-data.s3.amazonaws.com/photos/476157335/medium.jpg,cc-by,"(c) James H, some rights reserved (CC BY)",-27.0205528333,153.0640721667,0,train,Rhizophora_mucronata_476157335.jpg
Rhizophora mucronata,265119414,476157357,https://inaturalist-open-data.s3.amazonaws.com/photos/476157357/medium.jpg,cc-by,"(c) James H, some rights reserved (CC BY)",-27.0205528333,153.0640721667,0,train,Rhizophora_mucronata_476157357.jpg
Rhizophora mucronata,267918719,481527584,https://inaturalist-open-data.s3.amazonaws.com/photos/481527584/medium.jpg,cc-by,"(c) danpatrick, some rights reserved (CC BY)",15.477945,73.9476383333,0,train,Rhizophora_mucronata_481527584.jpg
Rhizophora mucronata,267918719,481527815,https://inaturalist-open-data.s3.amazonaws.com/photos/481527815/medium.jpg,cc-by,"(c) danpatrick, some rights reserved (CC BY)",15.477945,73.9476383333,0,train,Rhizophora_mucronata_481527815.jpg
Rhizophora mucronata,268851359,483312566,https://inaturalist-open-data.s3.amazonaws.com/photos/483312566/medium.jpg,cc-by,"(c) Caleb Catto, some rights reserved (CC BY)",-19.9842,148.2660666667,0,train,Rhizophora_mucronata_483312566.jpg
Rhizophora mucronata,268872677,483348821,https://inaturalist-open-data.s3.amazonaws.com/photos/483348821/medium.jpeg,cc-by,"(c) Scott W. Gavins, some rights reserved (CC BY)",-25.6086433333,152.8772216667,0,train,Rhizophora_mucronata_483348821.jpg
Rhizophora mucronata,268872677,483348846,https://inaturalist-open-data.s3.amazonaws.com/photos/483348846/medium.jpeg,cc-by,"(c) Scott W. Gavins, some rights reserved (CC BY)",-25.6086433333,152.8772216667,0,train,Rhizophora_mucronata_483348846.jpg
Rhizophora mucronata,269089924,483779694,https://inaturalist-open-data.s3.amazonaws.com/photos/483779694/medium.jpg,cc-by,"(c) Caleb Catto, some rights reserved (CC BY)",-19.1891416667,146.6752466667,0,train,Rhizophora_mucronata_483779694.jpg
Rhizophora mucronata,269089924,483779719,https://inaturalist-open-data.s3.amazonaws.com/photos/483779719/medium.jpg,cc-by,"(c) Caleb Catto, some rights reserved (CC BY)",-19.1891416667,146.6752466667,0,train,Rhizophora_mucronata_483779719.jpg
Rhizophora mucronata,269749196,485049480,https://inaturalist-open-data.s3.amazonaws.com/photos/485049480/medium.jpeg,cc-by,"(c) Scott W. Gavins, some rights reserved (CC BY)",-25.7581016667,152.9518483333,0,train,Rhizophora_mucronata_485049480.jpg
Rhizophora mucronata,269749196,485049481,https://inaturalist-open-data.s3.amazonaws.com/photos/485049481/medium.jpeg,cc-by,"(c) Scott W. Gavins, some rights reserved (CC BY)",-25.7581016667,152.9518483333,0,train,Rhizophora_mucronata_485049481.jpg
Rhizophora mucronata,269749198,485049679,https://inaturalist-open-data.s3.amazonaws.com/photos/485049679/medium.jpeg,cc-by,"(c) Scott W. Gavins, some rights reserved (CC BY)",-25.7581133333,152.95195,0,val,Rhizophora_mucronata_485049679.jpg
Rhizophora mucronata,269749198,485049684,https://inaturalist-open-data.s3.amazonaws.com/photos/485049684/medium.jpeg,cc-by,"(c) Scott W. Gavins, some rights reserved (CC BY)",-25.7581133333,152.95195,0,val,Rhizophora_mucronata_485049684.jpg
Rhizophora mucronata,270063963,485640554,https://inaturalist-open-data.s3.amazonaws.com/photos/485640554/medium.jpg,cc-by,"(c) Caleb Catto, some rights reserved (CC BY)",-16.0770555,145.47148,0,train,Rhizophora_mucronata_485640554.jpg
Rhizophora mucronata,270063963,485640602,https://inaturalist-open-data.s3.amazonaws.com/photos/485640602/medium.jpg,cc-by,"(c) Caleb Catto, some rights reserved (CC BY)",-16.0770555,145.47148,0,train,Rhizophora_mucronata_485640602.jpg
Rhizophora mucronata,270064679,485642226,https://inaturalist-open-data.s3.amazonaws.com/photos/485642226/medium.jpg,cc-by,"(c) Caleb Catto, some rights reserved (CC BY)",-16.0752666667,145.4684,0,train,Rhizophora_mucronata_485642226.jpg
Rhizophora mucronata,270064679,485642296,https://inaturalist-open-data.s3.amazonaws.com/photos/485642296/medium.jpg,cc-by,"(c) Caleb Catto, some rights reserved (CC BY)",-16.0752666667,145.4684,0,train,Rhizophora_mucronata_485642296.jpg
Rhizophora mucronata,270089568,485689933,https://inaturalist-open-data.s3.amazonaws.com/photos/485689933/medium.jpg,cc-by,"(c) Caleb Catto, some rights reserved (CC BY)",-16.882525,145.761995,0,train,Rhizophora_mucronata_485689933.jpg
Rhizophora mucronata,270089568,485689984,https://inaturalist-open-data.s3.amazonaws.com/photos/485689984/medium.jpg,cc-by,"(c) Caleb Catto, some rights reserved (CC BY)",-16.882525,145.761995,0,train,Rhizophora_mucronata_485689984.jpg
Rhizophora mucronata,270776765,487008580,https://inaturalist-open-data.s3.amazonaws.com/photos/487008580/medium.jpg,cc-by,"(c) Caleb Catto, some rights reserved (CC BY)",-16.9011966667,145.7518783333,0,train,Rhizophora_mucronata_487008580.jpg
Rhizophora mucronata,270776765,487008607,https://inaturalist-open-data.s3.amazonaws.com/photos/487008607/medium.jpg,cc-by,"(c) Caleb Catto, some rights reserved (CC BY)",-16.9011966667,145.7518783333,0,train,Rhizophora_mucronata_487008607.jpg
Rhizophora mucronata,271156341,487721950,https://inaturalist-open-data.s3.amazonaws.com/photos/487721950/medium.jpeg,cc-by,"(c) Scott W. Gavins, some rights reserved (CC BY)",-25.6606866667,152.899865,0,train,Rhizophora_mucronata_487721950.jpg
Rhizophora mucronata,271156341,487721973,https://inaturalist-open-data.s3.amazonaws.com/photos/487721973/medium.jpeg,cc-by,"(c) Scott W. Gavins, some rights reserved (CC BY)",-25.6606866667,152.899865,0,train,Rhizophora_mucronata_487721973.jpg
Rhizophora mucronata,271211936,487827511,https://inaturalist-open-data.s3.amazonaws.com/photos/487827511/medium.jpeg,cc-by,"(c) 呂一起(Lyu yi-chi), some rights reserved (CC BY)",-16.2610401912,145.375425083,0,train,Rhizophora_mucronata_487827511.jpg
Rhizophora mucronata,271211936,487827446,https://inaturalist-open-data.s3.amazonaws.com/photos/487827446/medium.jpeg,cc-by,"(c) 呂一起(Lyu yi-chi), some rights reserved (CC BY)",-16.2610401912,145.375425083,0,train,Rhizophora_mucronata_487827446.jpg
Rhizophora mucronata,271357296,488106516,https://inaturalist-open-data.s3.amazonaws.com/photos/488106516/medium.jpg,cc0,no rights reserved,23.1314091135,120.1092666709,0,val,Rhizophora_mucronata_488106516.jpg
Rhizophora mucronata,271456823,488286525,https://inaturalist-open-data.s3.amazonaws.com/photos/488286525/medium.jpeg,cc-by,"(c) 呂一起(Lyu yi-chi), some rights reserved (CC BY)",-16.2328138889,145.468125,0,train,Rhizophora_mucronata_488286525.jpg
Rhizophora mucronata,271456823,488286587,https://inaturalist-open-data.s3.amazonaws.com/photos/488286587/medium.jpeg,cc-by,"(c) 呂一起(Lyu yi-chi), some rights reserved (CC BY)",-16.2328138889,145.468125,0,train,Rhizophora_mucronata_488286587.jpg
Rhizophora mucronata,271899212,489130849,https://inaturalist-open-data.s3.amazonaws.com/photos/489130849/medium.jpeg,cc0,no rights reserved,23.1312395691,120.0460348112,0,train,Rhizophora_mucronata_489130849.jpg
Rhizophora mucronata,271899212,489130868,https://inaturalist-open-data.s3.amazonaws.com/photos/489130868/medium.jpeg,cc0,no rights reserved,23.1312395691,120.0460348112,0,train,Rhizophora_mucronata_489130868.jpg
Rhizophora mucronata,271899231,489130889,https://inaturalist-open-data.s3.amazonaws.com/photos/489130889/medium.jpeg,cc0,no rights reserved,23.0515125043,120.1263474324,0,val,Rhizophora_mucronata_489130889.jpg
Rhizophora mucronata,271899231,489130908,https://inaturalist-open-data.s3.amazonaws.com/photos/489130908/medium.jpeg,cc0,no rights reserved,23.0515125043,120.1263474324,0,val,Rhizophora_mucronata_489130908.jpg
Rhizophora mucronata,273547272,491970165,https://inaturalist-open-data.s3.amazonaws.com/photos/491970165/medium.jpg,cc-by,"(c) Lucas Christofides, some rights reserved (CC BY)",-19.7122383333,147.5906366667,0,train,Rhizophora_mucronata_491970165.jpg
Rhizophora mucronata,273547272,491970187,https://inaturalist-open-data.s3.amazonaws.com/photos/491970187/medium.jpg,cc-by,"(c) Lucas Christofides, some rights reserved (CC BY)",-19.7122383333,147.5906366667,0,train,Rhizophora_mucronata_491970187.jpg
Rhizophora mucronata,277346038,498004472,https://inaturalist-open-data.s3.amazonaws.com/photos/498004472/medium.jpg,cc-by,"(c) Ong Jyh Seng, some rights reserved (CC BY)",2.7515138889,101.4423388889,0,test,Rhizophora_mucronata_498004472.jpg
Rhizophora mucronata,279959438,502774375,https://inaturalist-open-data.s3.amazonaws.com/photos/502774375/medium.jpeg,cc-by,"(c) grass_0, some rights reserved (CC BY)",1.2673490307,103.8053562865,0,test,Rhizophora_mucronata_502774375.jpg
Rhizophora mucronata,279959438,502774428,https://inaturalist-open-data.s3.amazonaws.com/photos/502774428/medium.jpeg,cc-by,"(c) grass_0, some rights reserved (CC BY)",1.2673490307,103.8053562865,0,test,Rhizophora_mucronata_502774428.jpg
Rhizophora mucronata,280188414,503208364,https://inaturalist-open-data.s3.amazonaws.com/photos/503208364/medium.jpeg,cc-by,"(c) 林正文, some rights reserved (CC BY)",23.1840514259,120.178480758,0,train,Rhizophora_mucronata_503208364.jpg
Rhizophora mucronata,282076269,506758190,https://inaturalist-open-data.s3.amazonaws.com/photos/506758190/medium.jpg,cc-by,"(c) Maria Duynisveld, some rights reserved (CC BY)",1.4420172134,103.7365656719,0,test,Rhizophora_mucronata_506758190.jpg
Rhizophora mucronata,282530977,507606354,https://inaturalist-open-data.s3.amazonaws.com/photos/507606354/medium.jpg,cc-by,"(c) Tony van Kampen, some rights reserved (CC BY)",-25.26377959,152.65537192,0,test,Rhizophora_mucronata_507606354.jpg
Rhizophora mucronata,282530977,507606409,https://inaturalist-open-data.s3.amazonaws.com/photos/507606409/medium.jpg,cc-by,"(c) Tony van Kampen, some rights reserved (CC BY)",-25.26377959,152.65537192,0,test,Rhizophora_mucronata_507606409.jpg
Rhizophora mucronata,283332223,509100994,https://inaturalist-open-data.s3.amazonaws.com/photos/509100994/medium.jpg,cc-by,"(c) Matt B, some rights reserved (CC BY)",-18.352502915,146.3028354943,0,train,Rhizophora_mucronata_509100994.jpg
Rhizophora mucronata,283332223,509101018,https://inaturalist-open-data.s3.amazonaws.com/photos/509101018/medium.jpg,cc-by,"(c) Matt B, some rights reserved (CC BY)",-18.352502915,146.3028354943,0,train,Rhizophora_mucronata_509101018.jpg
Rhizophora mucronata,287937509,517757165,https://inaturalist-open-data.s3.amazonaws.com/photos/517757165/medium.jpg,cc-by,"(c) Navaneeth Sini George, some rights reserved (CC BY)",8.9386954062,76.5587383483,0,train,Rhizophora_mucronata_517757165.jpg
Rhizophora mucronata,287937509,517757172,https://inaturalist-open-data.s3.amazonaws.com/photos/517757172/medium.jpg,cc-by,"(c) Navaneeth Sini George, some rights reserved (CC BY)",8.9386954062,76.5587383483,0,train,Rhizophora_mucronata_517757172.jpg
Rhizophora mucronata,291139855,523794285,https://inaturalist-open-data.s3.amazonaws.com/photos/523794285/medium.jpg,cc-by,"(c) Mark Clarke, some rights reserved (CC BY)",-12.4114793913,130.8339486448,0,train,Rhizophora_mucronata_523794285.jpg
Rhizophora mucronata,291139855,523810175,https://inaturalist-open-data.s3.amazonaws.com/photos/523810175/medium.jpg,cc-by,"(c) Mark Clarke, some rights reserved (CC BY)",-12.4114793913,130.8339486448,0,train,Rhizophora_mucronata_523810175.jpg
Rhizophora mucronata,291139858,523794313,https://inaturalist-open-data.s3.amazonaws.com/photos/523794313/medium.jpg,cc-by,"(c) Mark Clarke, some rights reserved (CC BY)",-12.4114793913,130.8339486448,0,train,Rhizophora_mucronata_523794313.jpg
Rhizophora mucronata,291139858,523809335,https://inaturalist-open-data.s3.amazonaws.com/photos/523809335/medium.jpg,cc-by,"(c) Mark Clarke, some rights reserved (CC BY)",-12.4114793913,130.8339486448,0,train,Rhizophora_mucronata_523809335.jpg
Rhizophora mucronata,291139865,523794386,https://inaturalist-open-data.s3.amazonaws.com/photos/523794386/medium.jpg,cc-by,"(c) Mark Clarke, some rights reserved (CC BY)",-12.4111170622,130.834066662,0,val,Rhizophora_mucronata_523794386.jpg
Rhizophora mucronata,291139865,523808935,https://inaturalist-open-data.s3.amazonaws.com/photos/523808935/medium.jpg,cc-by,"(c) Mark Clarke, some rights reserved (CC BY)",-12.4111170622,130.834066662,0,val,Rhizophora_mucronata_523808935.jpg
Rhizophora mucronata,293015808,527347780,https://inaturalist-open-data.s3.amazonaws.com/photos/527347780/medium.jpg,cc-by,"(c) Mark Clarke, some rights reserved (CC BY)",-12.4607090972,130.833153089,0,train,Rhizophora_mucronata_527347780.jpg
Rhizophora mucronata,293015808,527363440,https://inaturalist-open-data.s3.amazonaws.com/photos/527363440/medium.jpg,cc-by,"(c) Mark Clarke, some rights reserved (CC BY)",-12.4607090972,130.833153089,0,train,Rhizophora_mucronata_527363440.jpg
Rhizophora mucronata,293021789,527367635,https://inaturalist-open-data.s3.amazonaws.com/photos/527367635/medium.jpg,cc-by,"(c) Mark Clarke, some rights reserved (CC BY)",-12.337930684,130.9086981325,0,val,Rhizophora_mucronata_527367635.jpg
Rhizophora mucronata,293021789,527372850,https://inaturalist-open-data.s3.amazonaws.com/photos/527372850/medium.jpg,cc-by,"(c) Mark Clarke, some rights reserved (CC BY)",-12.337930684,130.9086981325,0,val,Rhizophora_mucronata_527372850.jpg
Rhizophora mucronata,296409679,533719530,https://inaturalist-open-data.s3.amazonaws.com/photos/533719530/medium.jpg,cc-by,"(c) Siddarth Machado, some rights reserved (CC BY)",-10.5077790083,121.8174590343,0,val,Rhizophora_mucronata_533719530.jpg
Rhizophora mucronata,296409679,533719531,https://inaturalist-open-data.s3.amazonaws.com/photos/533719531/medium.jpg,cc-by,"(c) Siddarth Machado, some rights reserved (CC BY)",-10.5077790083,121.8174590343,0,val,Rhizophora_mucronata_533719531.jpg
Rhizophora mucronata,296837253,534527394,https://inaturalist-open-data.s3.amazonaws.com/photos/534527394/medium.jpg,cc-by,"(c) Siddarth Machado, some rights reserved (CC BY)",-8.7114090765,115.245012101,0,val,Rhizophora_mucronata_534527394.jpg
Rhizophora mucronata,296837253,534527141,https://inaturalist-open-data.s3.amazonaws.com/photos/534527141/medium.jpg,cc-by,"(c) Siddarth Machado, some rights reserved (CC BY)",-8.7114090765,115.245012101,0,val,Rhizophora_mucronata_534527141.jpg
Rhizophora mucronata,296983625,534812383,https://inaturalist-open-data.s3.amazonaws.com/photos/534812383/medium.jpg,cc-by-sa,"(c) Ruth Palsson, some rights reserved (CC BY-SA)",-16.4528302997,123.0103328,0,train,Rhizophora_mucronata_534812383.jpg
Rhizophora mucronata,296983625,534812353,https://inaturalist-open-data.s3.amazonaws.com/photos/534812353/medium.jpg,cc-by-sa,"(c) Ruth Palsson, some rights reserved (CC BY-SA)",-16.4528302997,123.0103328,0,train,Rhizophora_mucronata_534812353.jpg
Rhizophora mucronata,297876199,536498352,https://inaturalist-open-data.s3.amazonaws.com/photos/536498352/medium.jpg,cc-by,"(c) Paolo Co, some rights reserved (CC BY)",10.701521515,122.5445907936,0,test,Rhizophora_mucronata_536498352.jpg
Rhizophora mucronata,297876199,536498404,https://inaturalist-open-data.s3.amazonaws.com/photos/536498404/medium.jpg,cc-by,"(c) Paolo Co, some rights reserved (CC BY)",10.701521515,122.5445907936,0,test,Rhizophora_mucronata_536498404.jpg
Rhizophora mucronata,299141847,538918864,https://inaturalist-open-data.s3.amazonaws.com/photos/538918864/medium.jpg,cc-by,"(c) Rainer Breitling, some rights reserved (CC BY)",1.4495331,103.729037,0,val,Rhizophora_mucronata_538918864.jpg
Rhizophora mucronata,299141847,538918892,https://inaturalist-open-data.s3.amazonaws.com/photos/538918892/medium.jpg,cc-by,"(c) Rainer Breitling, some rights reserved (CC BY)",1.4495331,103.729037,0,val,Rhizophora_mucronata_538918892.jpg
Rhizophora mucronata,300013735,540530649,https://inaturalist-open-data.s3.amazonaws.com/photos/540530649/medium.jpg,cc-by,"(c) Ong Jyh Seng, some rights reserved (CC BY)",1.9709944444,102.6286166667,0,train,Rhizophora_mucronata_540530649.jpg
Rhizophora mucronata,300013761,540531215,https://inaturalist-open-data.s3.amazonaws.com/photos/540531215/medium.jpg,cc-by,"(c) Ong Jyh Seng, some rights reserved (CC BY)",1.9709944444,102.6286166667,0,train,Rhizophora_mucronata_540531215.jpg
Rhizophora mucronata,302094085,544413254,https://inaturalist-open-data.s3.amazonaws.com/photos/544413254/medium.jpg,cc0,no rights reserved,22.5198148388,120.4360400696,0,train,Rhizophora_mucronata_544413254.jpg
Rhizophora mucronata,302094085,544413246,https://inaturalist-open-data.s3.amazonaws.com/photos/544413246/medium.jpg,cc0,no rights reserved,22.5198148388,120.4360400696,0,train,Rhizophora_mucronata_544413246.jpg
Rhizophora mucronata,302094098,544414368,https://inaturalist-open-data.s3.amazonaws.com/photos/544414368/medium.jpg,cc0,no rights reserved,22.5719182706,120.5532980887,0,test,Rhizophora_mucronata_544414368.jpg
Rhizophora mucronata,302094098,544414359,https://inaturalist-open-data.s3.amazonaws.com/photos/544414359/medium.jpg,cc0,no rights reserved,22.5719182706,120.5532980887,0,test,Rhizophora_mucronata_544414359.jpg
Rhizophora mucronata,303062538,546219602,https://inaturalist-open-data.s3.amazonaws.com/photos/546219602/medium.jpg,cc-by,"(c) Stella Fish, some rights reserved (CC BY)",-17.9532226609,122.245739926,0,train,Rhizophora_mucronata_546219602.jpg
Rhizophora mucronata,303062538,546219711,https://inaturalist-open-data.s3.amazonaws.com/photos/546219711/medium.jpg,cc-by,"(c) Stella Fish, some rights reserved (CC BY)",-17.9532226609,122.245739926,0,train,Rhizophora_mucronata_546219711.jpg
Rhizophora mucronata,303062858,546220505,https://inaturalist-open-data.s3.amazonaws.com/photos/546220505/medium.jpg,cc-by,"(c) Stella Fish, some rights reserved (CC BY)",-17.9648292669,122.2385616319,0,train,Rhizophora_mucronata_546220505.jpg
Rhizophora mucronata,303062858,546220488,https://inaturalist-open-data.s3.amazonaws.com/photos/546220488/medium.jpg,cc-by,"(c) Stella Fish, some rights reserved (CC BY)",-17.9648292669,122.2385616319,0,train,Rhizophora_mucronata_546220488.jpg
Rhizophora mucronata,305204550,550271290,https://inaturalist-open-data.s3.amazonaws.com/photos/550271290/medium.jpg,cc0,no rights reserved,-27.4568697695,153.2336334313,0,train,Rhizophora_mucronata_550271290.jpg
Rhizophora mucronata,305204550,550271307,https://inaturalist-open-data.s3.amazonaws.com/photos/550271307/medium.jpg,cc0,no rights reserved,-27.4568697695,153.2336334313,0,train,Rhizophora_mucronata_550271307.jpg
Rhizophora mucronata,305463755,550766842,https://inaturalist-open-data.s3.amazonaws.com/photos/550766842/medium.jpg,cc-by,"(c) Stella Fish, some rights reserved (CC BY)",-13.9912142806,127.3568851648,0,train,Rhizophora_mucronata_550766842.jpg
Rhizophora mucronata,306704705,553126345,https://inaturalist-open-data.s3.amazonaws.com/photos/553126345/medium.jpg,cc-by,"(c) Stella Fish, some rights reserved (CC BY)",-15.1040343608,125.0101347731,0,val,Rhizophora_mucronata_553126345.jpg
Rhizophora mucronata,306708767,553134241,https://inaturalist-open-data.s3.amazonaws.com/photos/553134241/medium.jpg,cc-by,"(c) Stella Fish, some rights reserved (CC BY)",-15.1042776876,125.0104041146,0,train,Rhizophora_mucronata_553134241.jpg
Rhizophora mucronata,306708767,553134021,https://inaturalist-open-data.s3.amazonaws.com/photos/553134021/medium.jpg,cc-by,"(c) Stella Fish, some rights reserved (CC BY)",-15.1042776876,125.0104041146,0,train,Rhizophora_mucronata_553134021.jpg
Rhizophora mucronata,308872310,557277106,https://inaturalist-open-data.s3.amazonaws.com/photos/557277106/medium.jpg,cc-by-sa,"(c) Greg Tasney, some rights reserved (CC BY-SA)",-25.894161,153.058777,0,train,Rhizophora_mucronata_557277106.jpg
Rhizophora mucronata,308872310,557276979,https://inaturalist-open-data.s3.amazonaws.com/photos/557276979/medium.jpg,cc-by-sa,"(c) Greg Tasney, some rights reserved (CC BY-SA)",-25.894161,153.058777,0,train,Rhizophora_mucronata_557276979.jpg
Rhizophora mucronata,308914554,557359902,https://inaturalist-open-data.s3.amazonaws.com/photos/557359902/medium.jpg,cc-by-sa,"(c) Greg Tasney, some rights reserved (CC BY-SA)",-25.810087,153.050873,0,train,Rhizophora_mucronata_557359902.jpg
Rhizophora mucronata,308914554,557360101,https://inaturalist-open-data.s3.amazonaws.com/photos/557360101/medium.jpg,cc-by-sa,"(c) Greg Tasney, some rights reserved (CC BY-SA)",-25.810087,153.050873,0,train,Rhizophora_mucronata_557360101.jpg
Rhizophora mucronata,313475076,566098745,https://inaturalist-open-data.s3.amazonaws.com/photos/566098745/medium.jpg,cc-by,"(c) Hugo Innes, some rights reserved (CC BY)",-20.3072694444,118.536675,0,train,Rhizophora_mucronata_566098745.jpg
Rhizophora mucronata,313475076,566098759,https://inaturalist-open-data.s3.amazonaws.com/photos/566098759/medium.jpg,cc-by,"(c) Hugo Innes, some rights reserved (CC BY)",-20.3072694444,118.536675,0,train,Rhizophora_mucronata_566098759.jpg
Rhizophora mucronata,314036438,567169519,https://inaturalist-open-data.s3.amazonaws.com/photos/567169519/medium.jpg,cc-by,"(c) Tony van Kampen, some rights reserved (CC BY)",-27.2769319,153.03732063,0,train,Rhizophora_mucronata_567169519.jpg
Rhizophora mucronata,314036438,567169555,https://inaturalist-open-data.s3.amazonaws.com/photos/567169555/medium.jpg,cc-by,"(c) Tony van Kampen, some rights reserved (CC BY)",-27.2769319,153.03732063,0,train,Rhizophora_mucronata_567169555.jpg
Rhizophora mucronata,314514106,568059529,https://inaturalist-open-data.s3.amazonaws.com/photos/568059529/medium.jpg,cc-by,"(c) Mark Clarke, some rights reserved (CC BY)",-27.4559206351,153.2353109877,0,train,Rhizophora_mucronata_568059529.jpg
Rhizophora mucronata,314514106,568066350,https://inaturalist-open-data.s3.amazonaws.com/photos/568066350/medium.jpg,cc-by,"(c) Mark Clarke, some rights reserved (CC BY)",-27.4559206351,153.2353109877,0,train,Rhizophora_mucronata_568066350.jpg
Rhizophora mucronata,314514107,568059554,https://inaturalist-open-data.s3.amazonaws.com/photos/568059554/medium.jpg,cc-by,"(c) Mark Clarke, some rights reserved (CC BY)",-27.4550828365,153.2342810195,0,train,Rhizophora_mucronata_568059554.jpg
Rhizophora mucronata,314514107,568066258,https://inaturalist-open-data.s3.amazonaws.com/photos/568066258/medium.jpg,cc-by,"(c) Mark Clarke, some rights reserved (CC BY)",-27.4550828365,153.2342810195,0,train,Rhizophora_mucronata_568066258.jpg
Rhizophora mucronata,314732900,568483529,https://inaturalist-open-data.s3.amazonaws.com/photos/568483529/medium.jpg,cc-by,"(c) renjus box, some rights reserved (CC BY)",9.8639609722,76.2679849722,0,train,Rhizophora_mucronata_568483529.jpg
Rhizophora mucronata,314732900,568483564,https://inaturalist-open-data.s3.amazonaws.com/photos/568483564/medium.jpg,cc-by,"(c) renjus box, some rights reserved (CC BY)",9.8639609722,76.2679849722,0,train,Rhizophora_mucronata_568483564.jpg
Rhizophora mucronata,315171309,569333370,https://inaturalist-open-data.s3.amazonaws.com/photos/569333370/medium.jpg,cc-by,"(c) Tony van Kampen, some rights reserved (CC BY)",-25.18594745,152.60370275,0,train,Rhizophora_mucronata_569333370.jpg
Rhizophora mucronata,315171309,569333400,https://inaturalist-open-data.s3.amazonaws.com/photos/569333400/medium.jpg,cc-by,"(c) Tony van Kampen, some rights reserved (CC BY)",-25.18594745,152.60370275,0,train,Rhizophora_mucronata_569333400.jpg
Rhizophora mucronata,323726959,585806940,https://inaturalist-open-data.s3.amazonaws.com/photos/585806940/medium.jpg,cc-by-sa,"(c) Lewis, some rights reserved (CC BY-SA)",-27.3444361117,153.0937833333,0,train,Rhizophora_mucronata_585806940.jpg
Rhizophora mucronata,323726959,585806945,https://inaturalist-open-data.s3.amazonaws.com/photos/585806945/medium.jpg,cc-by-sa,"(c) Lewis, some rights reserved (CC BY-SA)",-27.3444361117,153.0937833333,0,train,Rhizophora_mucronata_585806945.jpg
Rhizophora mucronata,326097207,590512293,https://inaturalist-open-data.s3.amazonaws.com/photos/590512293/medium.jpg,cc-by,"(c) Lucas Christofides, some rights reserved (CC BY)",-27.4670083333,153.2381766667,0,train,Rhizophora_mucronata_590512293.jpg
